"start" "cepbp"
"130" 141382754 0.0399854814798478
"131" 141382755 0.0399854814798478
"132" 141382756 0.0399854814798478
"133" 141382757 0.0399854814798478
"134" 141382758 0.0399854814798478
"135" 141382759 0.0399854814798478
"136" 141382760 0.0399854814798478
"137" 141382761 0.0399854814798478
"138" 141382762 0.0399854814798478
"139" 141382763 0.0399854814798478
"140" 141382764 0.0399854814798478
"141" 141382765 0.0399854814798478
"142" 141382766 0.0399854814798478
"143" 141382767 0.0399854814798478
"144" 141382768 0.0399854814798478
"145" 141382769 0.0399854814798478
"146" 141382770 0.0399854814798478
"147" 141382771 0.0399854814798478
"148" 141382772 0.0399854814798478
"149" 141382773 0.0399854814798478
"150" 141382774 0.0399854814798478
"151" 141382775 0.0399854814798478
"152" 141382776 0.0399854814798478
"153" 141382777 0.0399854814798478
"154" 141382778 0.0399854814798478
"155" 141382779 0.0399854814798478
"156" 141382780 0.0399854814798478
"157" 141382781 0.0399854814798478
"158" 141382782 0.0399854814798478
"159" 141382783 0.0399854814798478
"160" 141382784 0.0399854814798478
"161" 141382785 0.0399854814798478
"162" 141382786 0.0399854814798478
"163" 141382787 0.0399854814798478
"164" 141382788 0.0399854814798478
"165" 141382789 0.0399854814798478
"166" 141382790 0.0399854814798478
"167" 141382791 0.0399854814798478
"168" 141382792 0.0399854814798478
"169" 141382793 0.0399854814798478
"170" 141382794 0.0399854814798478
"171" 141382795 0.0399854814798478
"172" 141382796 0.0526737786032423
"173" 141382797 0.0526737786032423
"174" 141382798 0.0526737786032423
"175" 141382799 0.0526737786032423
"176" 141382800 0.0526737786032423
"177" 141382801 0.0526737786032423
"178" 141382802 0.0526737786032423
"179" 141382803 0.0526737786032423
"180" 141382804 0.0526737786032423
"181" 141382805 0.0526737786032423
"182" 141382806 0.0526737786032423
"183" 141382807 0.0526737786032423
"184" 141382808 0.0526737786032423
"185" 141382809 0.0526737786032423
"186" 141382810 0.0526737786032423
"187" 141382811 0.0526737786032423
"188" 141382812 0.0526737786032423
"189" 141382813 0.0526737786032423
"190" 141382814 0.0526737786032423
"191" 141382815 0.0526737786032423
"192" 141382816 0.0526737786032423
"193" 141382817 0.0526737786032423
"194" 141382818 0.0526737786032423
"195" 141382819 0.0526737786032423
"196" 141382820 0.0526737786032423
"197" 141382821 0.0526737786032423
"198" 141382822 0.0526737786032423
"199" 141382823 0.0526737786032423
"200" 141382824 0.0526737786032423
"201" 141382825 0.0526737786032423
"202" 141382826 0.0526737786032423
"203" 141382827 0.0526737786032423
"204" 141382828 0.0526737786032423
"205" 141382829 0.0526737786032423
"206" 141382830 0.0526737786032423
"207" 141382831 0.0526737786032423
"208" 141382832 0.0526737786032423
"209" 141382833 0.0526737786032423
"210" 141382834 0.0526737786032423
"211" 141382835 0.0526737786032423
"212" 141382836 0.0526737786032423
"213" 141382837 0.0526737786032423
"214" 141382838 0.0526737786032423
"215" 141382839 0.0526737786032423
"216" 141382840 0.0526737786032423
"217" 141382841 0.0526737786032423
"218" 141382842 0.0526737786032423
"219" 141382843 0.0526737786032423
"220" 141382844 0.0526737786032423
"221" 141382845 0.0526737786032423
"222" 141382846 0.0526737786032423
"223" 141382847 0.0526737786032423
"224" 141382848 0.0526737786032423
"225" 141382849 0.0526737786032423
"226" 141382850 0.0526737786032423
"227" 141382851 0.0526737786032423
"228" 141382852 0.0526737786032423
"229" 141382853 0.0526737786032423
"230" 141382854 0.0526737786032423
"231" 141382855 0.0526737786032423
"232" 141382856 0.0526737786032423
"233" 141382857 0.0526737786032423
"234" 141382858 0.0526737786032423
"235" 141382859 0.0526737786032423
"236" 141382860 0.0526737786032423
"237" 141382861 0.0526737786032423
"238" 141382862 0.0526737786032423
"239" 141382863 0.0526737786032423
"240" 141382864 0.0526737786032423
"241" 141382865 0.0526737786032423
"242" 141382866 0.0526737786032423
"243" 141382867 0.0526737786032423
"244" 141382868 0.0526737786032423
"245" 141382869 0.0526737786032423
"246" 141382870 0.0526737786032423
"247" 141382871 0.0526737786032423
"248" 141382872 0.0526737786032423
"249" 141382873 0.0526737786032423
"250" 141382874 0.0526737786032423
"251" 141382875 0.0526737786032423
"252" 141382876 0.0526737786032423
"253" 141382877 0.0526737786032423
"254" 141382878 0.0526737786032423
"255" 141382879 0.0526737786032423
"256" 141382880 0.0526737786032423
"257" 141382881 0.0526737786032423
"258" 141382882 0.0526737786032423
"259" 141382883 0.0526737786032423
"260" 141382884 0.0526737786032423
"261" 141382885 0.0526737786032423
"262" 141382886 0.0526737786032423
"263" 141382887 0.0526737786032423
"264" 141382888 0.0526737786032423
"265" 141382889 0.0526737786032423
"266" 141382890 0.0526737786032423
"267" 141382891 0.0526737786032423
"268" 141382892 0.0526737786032423
"269" 141382893 0.0526737786032423
"270" 141382894 0.0526737786032423
"271" 141382895 0.0526737786032423
"272" 141382896 0.0526737786032423
"273" 141382897 0.0526737786032423
"274" 141382898 0.0526737786032423
"275" 141382899 0.0526737786032423
"276" 141382900 0.0526737786032423
"277" 141382901 0.0526737786032423
"278" 141382902 0.0526737786032423
"279" 141382903 0.0526737786032423
"280" 141382904 0.0526737786032423
"281" 141382905 0.0526737786032423
"282" 141382906 0.0526737786032423
"283" 141382907 0.0526737786032423
"284" 141382908 0.0526737786032423
"285" 141382909 0.0526737786032423
"286" 141382910 0.0526737786032423
"287" 141382911 0.0526737786032423
"288" 141382912 0.0526737786032423
"289" 141382913 0.0526737786032423
"290" 141382914 0.0526737786032423
"291" 141382915 0.0526737786032423
"292" 141382916 0.0526737786032423
"293" 141382917 0.0526737786032423
"294" 141382918 0.0526737786032423
"295" 141382919 0.0526737786032423
"296" 141382920 0.0526737786032423
"297" 141382921 0.0526737786032423
"298" 141382922 0.0526737786032423
"299" 141382923 0.0526737786032423
"300" 141382924 0.0526737786032423
"301" 141382925 0.0526737786032423
"302" 141382926 0.0526737786032423
"303" 141382927 0.0526737786032423
"304" 141382928 0.0526737786032423
"305" 141382929 0.0526737786032423
"306" 141382930 0.0526737786032423
"307" 141382931 0.0526737786032423
"308" 141382932 0.0526737786032423
"309" 141382933 0.0526737786032423
"310" 141382934 0.0526737786032423
"311" 141382935 0.0526737786032423
"312" 141382936 0.0526737786032423
"313" 141382937 0.0526737786032423
"314" 141382938 0.0526737786032423
"315" 141382939 0.0526737786032423
"316" 141382940 0.0526737786032423
"317" 141382941 0.0526737786032423
"318" 141382942 0.0526737786032423
"319" 141382943 0.0526737786032423
"320" 141382944 0.0526737786032423
"321" 141382945 0.0526737786032423
"322" 141382946 0.0526737786032423
"323" 141382947 0.0526737786032423
"324" 141382948 0.0526737786032423
"325" 141382949 0.0526737786032423
"326" 141382950 0.0526737786032423
"327" 141382951 0.0526737786032423
"328" 141382952 0.0526737786032423
"329" 141382953 0.0526737786032423
"330" 141382954 0.0526737786032423
"331" 141382955 0.0526737786032423
"332" 141382956 0.0526737786032423
"333" 141382957 0.0526737786032423
"334" 141382958 0.0526737786032423
"335" 141382959 0.0526737786032423
"336" 141382960 0.0526737786032423
"337" 141382961 0.0526737786032423
"338" 141382962 0.0526737786032423
"339" 141382963 0.0526737786032423
"340" 141382964 0.0526737786032423
"341" 141382965 0.0526737786032423
"342" 141382966 0.0526737786032423
"343" 141382967 0.0526737786032423
"344" 141382968 0.0526737786032423
"345" 141382969 0.0526737786032423
"346" 141382970 0.0526737786032423
"347" 141382971 0.0526737786032423
"348" 141382972 0.0526737786032423
"349" 141382973 0.0526737786032423
"350" 141382974 0.0526737786032423
"351" 141382975 0.0526737786032423
"352" 141382976 0.0526737786032423
"353" 141382977 0.0526737786032423
"354" 141382978 0.0526737786032423
"355" 141382979 0.0526737786032423
"356" 141382980 0.0526737786032423
"357" 141382981 0.0526737786032423
"358" 141382982 0.0526737786032423
"359" 141382983 0.0526737786032423
"360" 141382984 0.0526737786032423
"361" 141382985 0.0526737786032423
"362" 141382986 0.0526737786032423
"363" 141382987 0.0526737786032423
"364" 141382988 0.0526737786032423
"365" 141382989 0.0526737786032423
"366" 141382990 0.0526737786032423
"367" 141382991 0.0526737786032423
"368" 141382992 0.0526737786032423
"369" 141382993 0.0526737786032423
"370" 141382994 0.0526737786032423
"371" 141382995 0.0526737786032423
"372" 141382996 0.0526737786032423
"373" 141382997 0.0526737786032423
"374" 141382998 0.0526737786032423
"375" 141382999 0.0526737786032423
"376" 141383000 0.0602399986037495
"377" 141383001 0.0602399986037495
"378" 141383002 0.0602399986037495
"379" 141383003 0.0602399986037495
"380" 141383004 0.0602399986037495
"381" 141383005 0.0602399986037495
"382" 141383006 0.0602399986037495
"383" 141383007 0.0602399986037495
"384" 141383008 0.0602399986037495
"385" 141383009 0.0602399986037495
"386" 141383010 0.0602399986037495
"387" 141383011 0.0602399986037495
"388" 141383012 0.0602399986037495
"389" 141383013 0.0602399986037495
"390" 141383014 0.0602399986037495
"391" 141383015 0.0602399986037495
"392" 141383016 0.0602399986037495
"393" 141383017 0.0602399986037495
"394" 141383018 0.0602399986037495
"395" 141383019 0.0602399986037495
"396" 141383020 0.0602399986037495
"397" 141383021 0.0602399986037495
"398" 141383022 0.0602399986037495
"399" 141383023 0.0602399986037495
"400" 141383024 0.0602399986037495
"401" 141383025 0.0602399986037495
"402" 141383026 0.0602399986037495
"403" 141383027 0.0602399986037495
"404" 141383028 0.0602399986037495
"405" 141383029 0.0602399986037495
"406" 141383030 0.0602399986037495
"407" 141383031 0.0602399986037495
"408" 141383032 0.0602399986037495
"409" 141383033 0.0602399986037495
"410" 141383034 0.0602399986037495
"411" 141383035 0.0602399986037495
"412" 141383036 0.0602399986037495
"413" 141383037 0.0602399986037495
"414" 141383038 0.0602399986037495
"415" 141383039 0.0602399986037495
"416" 141383040 0.0602399986037495
"417" 141383041 0.0602399986037495
"418" 141383042 0.0602399986037495
"419" 141383043 0.0602399986037495
"420" 141383044 0.0602399986037495
"421" 141383045 0.0602399986037495
"422" 141383046 0.0602399986037495
"423" 141383047 0.0602399986037495
"424" 141383048 0.0602399986037495
"425" 141383049 0.0602399986037495
"426" 141383050 0.0602399986037495
"427" 141383051 0.0602399986037495
"428" 141383052 0.0602399986037495
"429" 141383053 0.0602399986037495
"430" 141383054 0.0602399986037495
"431" 141383055 0.0602399986037495
"432" 141383056 0.0602399986037495
"433" 141383057 0.0602399986037495
"434" 141383058 0.0602399986037495
"435" 141383059 0.0602399986037495
"436" 141383060 0.0602399986037495
"437" 141383061 0.0602399986037495
"438" 141383062 0.0602399986037495
"439" 141383063 0.0602399986037495
"440" 141383064 0.0602399986037495
"441" 141383065 0.0602399986037495
"442" 141383066 0.0602399986037495
"443" 141383067 0.0602399986037495
"444" 141383068 0.0602399986037495
"445" 141383069 0.0602399986037495
"446" 141383070 0.0602399986037495
"447" 141383071 0.0602399986037495
"448" 141383072 0.0602399986037495
"449" 141383073 0.0602399986037495
"450" 141383074 0.0602399986037495
"451" 141383075 0.0602399986037495
"452" 141383076 0.0602399986037495
"453" 141383077 0.0602399986037495
"454" 141383078 0.0602399986037495
"455" 141383079 0.0602399986037495
"456" 141383080 0.0602399986037495
"457" 141383081 0.0602399986037495
"458" 141383082 0.0602399986037495
"459" 141383083 0.0602399986037495
"460" 141383084 0.0602399986037495
"461" 141383085 0.0602399986037495
"462" 141383086 0.0602399986037495
"463" 141383087 0.0602399986037495
"464" 141383088 0.0602399986037495
"465" 141383089 0.0602399986037495
"466" 141383090 0.0602399986037495
"467" 141383091 0.0602399986037495
"468" 141383092 0.0602399986037495
"469" 141383093 0.0602399986037495
"470" 141383094 0.0602399986037495
"471" 141383095 0.0602399986037495
"472" 141383096 0.0602399986037495
"473" 141383097 0.0602399986037495
"474" 141383098 0.0602399986037495
"475" 141383099 0.0602399986037495
"476" 141383100 0.0602399986037495
"477" 141383101 0.0602399986037495
"478" 141383102 0.0602399986037495
"479" 141383103 0.0602399986037495
"480" 141383104 0.0602399986037495
"481" 141383105 0.0602399986037495
"482" 141383106 0.0602399986037495
"483" 141383107 0.0602399986037495
"484" 141383108 0.0602399986037495
"485" 141383109 0.0602399986037495
"486" 141383110 0.0602399986037495
"487" 141383111 0.0602399986037495
"488" 141383112 0.0602399986037495
"489" 141383113 0.0602399986037495
"490" 141383114 0.0602399986037495
"491" 141383115 0.0602399986037495
"492" 141383116 0.0602399986037495
"493" 141383117 0.0602399986037495
"494" 141383118 0.0602399986037495
"495" 141383119 0.0602399986037495
"496" 141383120 0.0602399986037495
"497" 141383121 0.0602399986037495
"498" 141383122 0.0602399986037495
"499" 141383123 0.0602399986037495
"500" 141383124 0.0602399986037495
"501" 141383125 0.0602399986037495
"502" 141383126 0.0602399986037495
"503" 141383127 0.0602399986037495
"504" 141383128 0.0602399986037495
"505" 141383129 0.0602399986037495
"506" 141383130 0.0602399986037495
"507" 141383131 0.0602399986037495
"508" 141383132 0.0602399986037495
"509" 141383133 0.0602399986037495
"510" 141383134 0.0602399986037495
"511" 141383135 0.0602399986037495
"512" 141383136 0.0602399986037495
"513" 141383137 0.0602399986037495
"514" 141383138 0.0602399986037495
"515" 141383139 0.0602399986037495
"516" 141383140 0.0602399986037495
"517" 141383141 0.0602399986037495
"518" 141383142 0.0602399986037495
"519" 141383143 0.0602399986037495
"520" 141383144 0.0602399986037495
"521" 141383145 0.0602399986037495
"522" 141383146 0.0602399986037495
"523" 141383147 0.0602399986037495
"524" 141383148 0.0602399986037495
"525" 141383149 0.0602399986037495
"526" 141383150 0.0602399986037495
"527" 141383151 0.0602399986037495
"528" 141383152 0.0602399986037495
"529" 141383153 0.0526737786032423
"530" 141383154 0.0526737786032423
"531" 141383155 0.0526737786032423
"532" 141383156 0.0526737786032423
"533" 141383157 0.0526737786032423
"534" 141383158 0.0526737786032423
"535" 141383159 0.0526737786032423
"536" 141383160 0.0526737786032423
"537" 141383161 0.0526737786032423
"538" 141383162 0.0526737786032423
"539" 141383163 0.0526737786032423
"540" 141383164 0.0526737786032423
"541" 141383165 0.0526737786032423
"542" 141383166 0.0526737786032423
"543" 141383167 0.0526737786032423
"544" 141383168 0.0526737786032423
"545" 141383169 0.0526737786032423
"546" 141383170 0.0526737786032423
"547" 141383171 0.0526737786032423
"548" 141383172 0.0526737786032423
"549" 141383173 0.0526737786032423
"550" 141383174 0.0526737786032423
"551" 141383175 0.0526737786032423
"552" 141383176 0.0526737786032423
"553" 141383177 0.0526737786032423
"554" 141383178 0.0526737786032423
"555" 141383179 0.0526737786032423
"556" 141383180 0.0526737786032423
"557" 141383181 0.0526737786032423
"558" 141383182 0.0526737786032423
"559" 141383183 0.0526737786032423
"560" 141383184 0.0526737786032423
"561" 141383185 0.0526737786032423
"562" 141383186 0.0526737786032423
"563" 141383187 0.0526737786032423
"564" 141383188 0.0526737786032423
"565" 141383189 0.0526737786032423
"566" 141383190 0.0526737786032423
"567" 141383191 0.0526737786032423
"568" 141383192 0.0526737786032423
"569" 141383193 0.0526737786032423
"570" 141383194 0.0526737786032423
"571" 141383195 0.0526737786032423
"572" 141383196 0.0526737786032423
"573" 141383197 0.0526737786032423
"574" 141383198 0.0526737786032423
"575" 141383199 0.0526737786032423
"576" 141383200 0.0526737786032423
"577" 141383201 0.0526737786032423
"578" 141383202 0.0526737786032423
"579" 141383203 0.0526737786032423
"580" 141383204 0.0526737786032423
"581" 141383205 0.0526737786032423
"582" 141383206 0.0526737786032423
"583" 141383207 0.0526737786032423
"584" 141383208 0.0526737786032423
"585" 141383209 0.0526737786032423
"586" 141383210 0.0526737786032423
"587" 141383211 0.0526737786032423
"588" 141383212 0.0526737786032423
"589" 141383213 0.0526737786032423
"590" 141383214 0.0526737786032423
"591" 141383215 0.0526737786032423
"592" 141383216 0.0526737786032423
"593" 141383217 0.0526737786032423
"594" 141383218 0.0526737786032423
"595" 141383219 0.0526737786032423
"596" 141383220 0.0526737786032423
"597" 141383221 0.0526737786032423
"598" 141383222 0.0526737786032423
"599" 141383223 0.0526737786032423
"600" 141383224 0.0526737786032423
"601" 141383225 0.0526737786032423
"602" 141383226 0.0526737786032423
"603" 141383227 0.0526737786032423
"604" 141383228 0.0526737786032423
"605" 141383229 0.0526737786032423
"606" 141383230 0.0526737786032423
"607" 141383231 0.0399854814798478
"608" 141383232 0.0399854814798478
"609" 141383233 0.0399854814798478
"610" 141383234 0.0637028836079355
"611" 141383235 0.0637028836079355
"612" 141383236 0.0637028836079355
"613" 141383237 0.0637028836079355
"614" 141383238 0.0637028836079355
"615" 141383239 0.0637028836079355
"616" 141383240 0.0637028836079355
"617" 141383241 0.0637028836079355
"618" 141383242 0.0637028836079355
"619" 141383243 0.0637028836079355
"620" 141383244 0.0637028836079355
"621" 141383245 0.0637028836079355
"622" 141383246 0.0637028836079355
"623" 141383247 0.0637028836079355
"624" 141383248 0.0637028836079355
"625" 141383249 0.0637028836079355
"626" 141383250 0.0637028836079355
"627" 141383251 0.0637028836079355
"628" 141383252 0.0637028836079355
"629" 141383253 0.0637028836079355
"630" 141383254 0.0637028836079355
"631" 141383255 0.0637028836079355
"632" 141383256 0.0637028836079355
"633" 141383257 0.0637028836079355
"634" 141383258 0.0637028836079355
"635" 141383259 0.0637028836079355
"636" 141383260 0.0637028836079355
"637" 141383261 0.0637028836079355
"638" 141383262 0.0637028836079355
"639" 141383263 0.0637028836079355
"640" 141383264 0.0637028836079355
"641" 141383265 0.0637028836079355
"642" 141383266 0.0637028836079355
"643" 141383267 0.0637028836079355
"644" 141383268 0.0637028836079355
"645" 141383269 0.0637028836079355
"646" 141383270 0.0637028836079355
"647" 141383271 0.0637028836079355
"648" 141383272 0.0637028836079355
"649" 141383273 0.0637028836079355
"650" 141383274 0.0637028836079355
"651" 141383275 0.0637028836079355
"652" 141383276 0.0637028836079355
"653" 141383277 0.0637028836079355
"654" 141383278 0.0637028836079355
"655" 141383279 0.0637028836079355
"656" 141383280 0.0637028836079355
"657" 141383281 0.0637028836079355
"658" 141383282 0.0637028836079355
"659" 141383283 0.0637028836079355
"660" 141383284 0.0637028836079355
"661" 141383285 0.0637028836079355
"662" 141383286 0.0637028836079355
"663" 141383287 0.0637028836079355
"664" 141383288 0.0637028836079355
"665" 141383289 0.0637028836079355
"666" 141383290 0.0637028836079355
"667" 141383291 0.0637028836079355
"668" 141383292 0.0637028836079355
"669" 141383293 0.0637028836079355
"670" 141383294 0.0637028836079355
"671" 141383295 0.0637028836079355
"672" 141383296 0.0637028836079355
"673" 141383297 0.0637028836079355
"674" 141383298 0.0637028836079355
"675" 141383299 0.0637028836079355
"676" 141383300 0.0637028836079355
"677" 141383301 0.0637028836079355
"678" 141383302 0.0637028836079355
"679" 141383303 0.0637028836079355
"680" 141383304 0.0637028836079355
"681" 141383305 0.0637028836079355
"682" 141383306 0.0637028836079355
"683" 141383307 0.0637028836079355
"684" 141383308 0.0637028836079355
"685" 141383309 0.0637028836079355
"686" 141383310 0.0637028836079355
"687" 141383311 0.0637028836079355
"688" 141383312 0.0637028836079355
"689" 141383313 0.0637028836079355
"690" 141383314 0.0637028836079355
"691" 141383315 0.0637028836079355
"692" 141383316 0.0637028836079355
"693" 141383317 0.0637028836079355
"694" 141383318 0.0637028836079355
"695" 141383319 0.0637028836079355
"696" 141383320 0.0637028836079355
"697" 141383321 0.0637028836079355
"698" 141383322 0.0637028836079355
"699" 141383323 0.0637028836079355
"700" 141383324 0.0637028836079355
"701" 141383325 0.0637028836079355
"702" 141383326 0.0637028836079355
"703" 141383327 0.0637028836079355
"704" 141383328 0.0637028836079355
"705" 141383329 0.0637028836079355
"706" 141383330 0.0637028836079355
"707" 141383331 0.0637028836079355
"708" 141383332 0.0637028836079355
"709" 141383333 0.0637028836079355
"710" 141383334 0.0637028836079355
"711" 141383335 0.0637028836079355
"712" 141383336 0.0637028836079355
"713" 141383337 0.0637028836079355
"714" 141383338 0.0637028836079355
"715" 141383339 0.0399854814798478
"716" 141383340 0.0399854814798478
"717" 141383341 0.0399854814798478
"718" 141383342 0.0399854814798478
"719" 141383343 0.0399854814798478
"720" 141383344 0.0399854814798478
"721" 141383345 0.0399854814798478
"722" 141383346 0.0399854814798478
"723" 141383347 0.0399854814798478
"724" 141383348 0.0399854814798478
"725" 141383349 0.0399854814798478
"726" 141383350 0.0399854814798478
"727" 141383351 0.0399854814798478
"728" 141383352 0.0399854814798478
"729" 141383353 0.0399854814798478
"730" 141383354 0.0399854814798478
"731" 141383355 0.0399854814798478
"732" 141383356 0.0399854814798478
"733" 141383357 0.0399854814798478
"734" 141383358 0.0399854814798478
"735" 141383359 0.0399854814798478
"736" 141383360 0.0399854814798478
"737" 141383361 0.0399854814798478
"738" 141383362 0.0399854814798478
"739" 141383363 0.0399854814798478
"740" 141383364 0.0399854814798478
"741" 141383365 0.0399854814798478
"742" 141383366 0.0399854814798478
"743" 141383367 0.0399854814798478
"744" 141383368 0.0399854814798478
"745" 141383369 0.0399854814798478
"746" 141383370 0.0399854814798478
"747" 141383371 0.0399854814798478
"748" 141383372 0.0399854814798478
"749" 141383373 0.0399854814798478
"750" 141383374 0.0399854814798478
"751" 141383375 0.0399854814798478
"752" 141383376 0.0399854814798478
"753" 141383377 0.0399854814798478
"754" 141383378 0.0399854814798478
"755" 141383379 0.0399854814798478
"756" 141383380 0.0399854814798478
"757" 141383381 0.0399854814798478
"758" 141383382 0.0399854814798478
"759" 141383383 0.0399854814798478
"760" 141383384 0.0399854814798478
"761" 141383385 0.0399854814798478
"762" 141383386 0.0399854814798478
"763" 141383387 0.0399854814798478
"764" 141383388 0.0399854814798478
"765" 141383389 0.0399854814798478
"766" 141383390 0.0399854814798478
"767" 141383391 0.0399854814798478
"768" 141383392 0.0399854814798478
"769" 141383393 0.0399854814798478
"770" 141383394 0.0399854814798478
"771" 141383395 0.0399854814798478
"772" 141383396 0.0399854814798478
"773" 141383397 0.0399854814798478
"774" 141383398 0.0399854814798478
"775" 141383399 0.0399854814798478
"776" 141383400 0.0399854814798478
"777" 141383401 0.0399854814798478
"778" 141383402 0.0399854814798478
"779" 141383403 0.0399854814798478
"780" 141383404 0.0399854814798478
"781" 141383405 0.0399854814798478
"782" 141383406 0.0399854814798478
"783" 141383407 0.0399854814798478
"784" 141383408 0.0399854814798478
"785" 141383409 0.0399854814798478
"786" 141383410 0.0399854814798478
"787" 141383411 0.0399854814798478
"788" 141383412 0.0399854814798478
"789" 141383413 0.0399854814798478
"790" 141383414 0.0399854814798478
"791" 141383415 0.0399854814798478
"792" 141383416 0.0399854814798478
"793" 141383417 0.0399854814798478
"794" 141383418 0.0399854814798478
"795" 141383419 0.0399854814798478
"796" 141383420 0.0399854814798478
"797" 141383421 0.0399854814798478
"798" 141383422 0.0399854814798478
"799" 141383423 0.0399854814798478
"800" 141383424 0.0399854814798478
"801" 141383425 0.0399854814798478
"802" 141383426 0.0399854814798478
"803" 141383427 0.0399854814798478
"804" 141383428 0.0399854814798478
"805" 141383429 0.0399854814798478
"806" 141383430 0.0399854814798478
"807" 141383431 0.0399854814798478
"808" 141383432 0.0399854814798478
"809" 141383433 0.0399854814798478
"810" 141383434 0.0399854814798478
"811" 141383435 0.0399854814798478
"812" 141383436 0.0399854814798478
"813" 141383437 0.0399854814798478
"814" 141383438 0.0399854814798478
"815" 141383439 0.0399854814798478
"816" 141383440 0.0399854814798478
"817" 141383441 0.0399854814798478
"818" 141383442 0.0399854814798478
"819" 141383443 0.0399854814798478
"820" 141383444 0.0399854814798478
"821" 141383445 0.0399854814798478
"822" 141383446 0.0399854814798478
